329 262
0.001681 0.000953 0.001360 
0.001756 0.000889 0.001360 
0.001823 0.000818 0.001360 
0.001884 0.000740 0.001360 
0.001936 0.000657 0.001360 
0.001980 0.000570 0.001360 
0.002015 0.000478 0.001360 
0.002042 0.000384 0.001360 
0.002058 0.000287 0.001360 
0.002066 0.000189 0.001360 
0.002063 0.000091 0.001360 
0.002051 -0.000006 0.001360 
0.002030 -0.000102 0.001360 
0.001999 -0.000195 0.001360 
0.001959 -0.000285 0.001360 
0.001911 -0.000370 0.001360 
0.001854 -0.000451 0.001360 
0.001790 -0.000525 0.001360 
0.001719 -0.000593 0.001360 
0.001641 -0.000653 0.001360 
0.001559 -0.000705 0.001360 
0.001471 -0.000750 0.001360 
0.001379 -0.000785 0.001360 
0.001285 -0.000811 0.001360 
0.001188 -0.000828 0.001360 
0.001090 -0.000835 0.001360 
0.000992 -0.000833 0.001360 
0.000895 -0.000820 0.001360 
0.000799 -0.000799 0.001360 
0.000706 -0.000768 0.001360 
0.000616 -0.000728 0.001360 
0.000531 -0.000680 0.001360 
0.000450 -0.000623 0.001360 
0.000450 -0.000623 0.001208 
0.000450 -0.000623 0.001055 
0.000456 -0.000628 0.001067 
0.000463 -0.000633 0.001078 
0.000471 -0.000639 0.001087 
0.000480 -0.000646 0.001095 
0.000490 -0.000653 0.001101 
0.000501 -0.000660 0.001106 
0.000512 -0.000668 0.001109 
0.000523 -0.000675 0.001110 
0.000566 -0.000701 0.001110 
0.000610 -0.000725 0.001110 
0.000619 -0.000730 0.001109 
0.000627 -0.000734 0.001108 
0.000636 -0.000738 0.001105 
0.000644 -0.000742 0.001102 
0.000652 -0.000746 0.001098 
0.000660 -0.000749 0.001093 
0.000667 -0.000752 0.001087 
0.000674 -0.000755 0.001080 
0.000680 -0.000758 0.001073 
0.000686 -0.000760 0.001065 
0.000690 -0.000762 0.001057 
0.000694 -0.000764 0.001048 
0.000697 -0.000765 0.001039 
0.000700 -0.000766 0.001029 
0.000701 -0.000766 0.001019 
0.000701 -0.000766 0.001010 
0.000701 -0.000766 0.000910 
0.000701 -0.000766 0.000810 
0.000790 -0.000796 0.000810 
0.000880 -0.000818 0.000810 
0.000973 -0.000831 0.000810 
0.001066 -0.000835 0.000810 
0.001159 -0.000831 0.000810 
0.001251 -0.000818 0.000810 
0.001342 -0.000796 0.000810 
0.001430 -0.000766 0.000810 
0.001430 -0.000766 0.000910 
