256 192
0.000527 -0.000525 0.001360 
0.000462 -0.000469 0.001360 
0.000403 -0.000407 0.001360 
0.000350 -0.000339 0.001360 
0.000304 -0.000266 0.001360 
0.000266 -0.000190 0.001360 
0.000235 -0.000110 0.001360 
0.000212 -0.000027 0.001360 
0.000197 0.000058 0.001360 
0.000191 0.000143 0.001360 
0.000193 0.000229 0.001360 
0.000204 0.000315 0.001360 
0.000223 0.000398 0.001360 
0.000250 0.000480 0.001360 
0.000284 0.000558 0.001360 
0.000327 0.000633 0.001360 
0.000376 0.000703 0.001360 
0.000432 0.000768 0.001360 
0.000494 0.000827 0.001360 
0.000562 0.000880 0.001360 
0.000635 0.000926 0.001360 
0.000711 0.000965 0.001360 
0.000792 0.000996 0.001360 
0.000874 0.001019 0.001360 
0.000959 0.001033 0.001360 
0.001045 0.001040 0.001360 
0.001130 0.001037 0.001360 
0.001216 0.001027 0.001360 
0.001299 0.001008 0.001360 
0.001381 0.000981 0.001360 
0.001459 0.000946 0.001360 
0.001534 0.000904 0.001360 
0.001604 0.000854 0.001360 
0.001669 0.000798 0.001360 
0.001729 0.000736 0.001360 
0.001781 0.000668 0.001360 
0.001827 0.000596 0.001360 
0.001866 0.000519 0.001360 
0.001897 0.000439 0.001360 
0.001920 0.000356 0.001360 
0.001934 0.000272 0.001360 
0.001941 0.000186 0.001360 
0.001938 0.000100 0.001360 
0.001928 0.000015 0.001360 
0.001909 -0.000069 0.001360 
0.001882 -0.000150 0.001360 
0.001847 -0.000229 0.001360 
0.001805 -0.000304 0.001360 
0.001756 -0.000374 0.001360 
0.001699 -0.000439 0.001360 
0.001637 -0.000498 0.001360 
0.001570 -0.000551 0.001360 
0.001497 -0.000597 0.001360 
0.001420 -0.000635 0.001360 
0.001340 -0.000666 0.001360 
0.001257 -0.000689 0.001360 
0.001173 -0.000704 0.001360 
0.001087 -0.000710 0.001360 
0.001001 -0.000708 0.001360 
0.000916 -0.000697 0.001360 
0.000832 -0.000678 0.001360 
0.000751 -0.000652 0.001360 
0.000672 -0.000617 0.001360 
0.000598 -0.000574 0.001360 
0.000450 -0.000623 0.001360 
0.000531 -0.000680 0.001360 
0.000616 -0.000728 0.001360 
0.000706 -0.000768 0.001360 
0.000799 -0.000799 0.001360 
0.000895 -0.000820 0.001360 
0.000992 -0.000833 0.001360 
0.001090 -0.000835 0.001360 
0.001188 -0.000828 0.001360 
0.001285 -0.000811 0.001360 
0.001379 -0.000785 0.001360 
0.001471 -0.000750 0.001360 
0.001559 -0.000705 0.001360 
0.001641 -0.000653 0.001360 
0.001719 -0.000593 0.001360 
0.001790 -0.000525 0.001360 
0.001854 -0.000451 0.001360 
0.001911 -0.000370 0.001360 
0.001959 -0.000285 0.001360 
0.001999 -0.000195 0.001360 
0.002030 -0.000102 0.001360 
0.002051 -0.000006 0.001360 
0.002063 0.000091 0.001360 
0.002066 0.000189 0.001360 
0.002058 0.000287 0.001360 
