361 331
0.003331 0.001099 -0.000890 
0.003311 0.001098 -0.000890 
0.003291 0.001098 -0.000887 
0.003271 0.001097 -0.000883 
0.003252 0.001096 -0.000876 
0.003233 0.001095 -0.000868 
0.003216 0.001093 -0.000859 
0.003199 0.001091 -0.000847 
0.003184 0.001089 -0.000834 
0.003170 0.001086 -0.000820 
0.003158 0.001083 -0.000804 
0.003148 0.001080 -0.000787 
0.003140 0.001077 -0.000769 
0.003134 0.001074 -0.000750 
0.003130 0.001070 -0.000730 
0.003128 0.001067 -0.000710 
0.003129 0.001063 -0.000690 
0.003059 0.001208 -0.000690 
0.002980 0.001347 -0.000690 
0.002891 0.001480 -0.000690 
0.002793 0.001607 -0.000690 
0.002686 0.001726 -0.000690 
0.002571 0.001837 -0.000690 
0.002448 0.001940 -0.000690 
0.002318 0.002034 -0.000690 
0.002319 0.002035 -0.000710 
0.002320 0.002037 -0.000730 
0.002323 0.002042 -0.000749 
0.002326 0.002047 -0.000767 
0.002330 0.002055 -0.000785 
0.002335 0.002063 -0.000802 
0.002341 0.002074 -0.000818 
0.002348 0.002085 -0.000832 
0.002355 0.002098 -0.000845 
0.002363 0.002111 -0.000857 
0.002371 0.002126 -0.000867 
0.002380 0.002141 -0.000875 
0.002389 0.002157 -0.000882 
0.002399 0.002174 -0.000887 
0.002409 0.002191 -0.000889 
0.002418 0.002208 -0.000890 
0.002511 0.002143 -0.000890 
0.002601 0.002075 -0.000890 
0.002687 0.002002 -0.000890 
0.002770 0.001925 -0.000890 
0.002849 0.001845 -0.000890 
0.002924 0.001761 -0.000890 
0.002996 0.001674 -0.000890 
0.003063 0.001584 -0.000890 
0.003067 0.001559 -0.000890 
0.003074 0.001536 -0.000890 
0.003083 0.001514 -0.000889 
0.003095 0.001493 -0.000889 
0.003110 0.001473 -0.000889 
0.003126 0.001455 -0.000890 
0.003145 0.001440 -0.000890 
0.003166 0.001427 -0.000890 
0.003254 0.001266 -0.000890 
